f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
4.168693829999999600e+00,8.895881389999999556e+00,2.935623080000000051e+00,-2.498671849999999850e+01,-2.986125489999999871e+01,-2.879406480000000101e+01
4.265795190000000403e+00,8.894672419999999136e+00,2.934922750000000136e+00,-2.481663199999999847e+01,-2.971084889999999845e+01,-2.859920119999999955e+01
4.365158319999999925e+00,8.893407140000000766e+00,2.934189910000000179e+00,-2.464545959999999880e+01,-2.955876939999999919e+01,-2.840417060000000049e+01
4.466835920000000293e+00,8.892083030000000221e+00,2.933423159999999807e+00,-2.447323989999999938e+01,-2.940505740000000046e+01,-2.820898229999999884e+01
4.570881899999999831e+00,8.890697440000000284e+00,2.932621000000000144e+00,-2.430001090000000019e+01,-2.924975420000000170e+01,-2.801364530000000030e+01
4.677351409999999987e+00,8.889247590000000088e+00,2.931781870000000012e+00,-2.412581000000000131e+01,-2.909290139999999880e+01,-2.781816829999999996e+01
4.786300920000000403e+00,8.887730590000000319e+00,2.930904139999999991e+00,-2.395067390000000174e+01,-2.893454050000000066e+01,-2.762255959999999888e+01
4.897788189999999986e+00,8.886143430000000620e+00,2.929986130000000077e+00,-2.377463870000000057e+01,-2.877471339999999955e+01,-2.742682710000000057e+01
5.011872340000000037e+00,8.884482959999999707e+00,2.929026059999999987e+00,-2.359773979999999938e+01,-2.861346149999999966e+01,-2.723097870000000142e+01
5.128613839999999868e+00,8.882745870000000821e+00,2.928022079999999860e+00,-2.342001189999999866e+01,-2.845082640000000040e+01,-2.703502179999999910e+01
5.248074599999999812e+00,8.880928739999999877e+00,2.926972290000000143e+00,-2.324148909999999901e+01,-2.828684930000000008e+01,-2.683896359999999959e+01
5.370317960000000390e+00,8.879027969999999215e+00,2.925874649999999910e+00,-2.306220479999999995e+01,-2.812157120000000177e+01,-2.664281090000000063e+01
5.495408740000000236e+00,8.877039820000000248e+00,2.924727100000000135e+00,-2.288219169999999991e+01,-2.795503280000000146e+01,-2.644657049999999998e+01
5.623413249999999586e+00,8.874960370000000154e+00,2.923527430000000038e+00,-2.270148169999999865e+01,-2.778727440000000115e+01,-2.625024880000000138e+01
5.754399369999999792e+00,8.872785540000000637e+00,2.922273370000000092e+00,-2.252010609999999957e+01,-2.761833569999999938e+01,-2.605385180000000034e+01
5.888436549999999770e+00,8.870511069999999165e+00,2.920962559999999986e+00,-2.233809559999999905e+01,-2.744825609999999827e+01,-2.585738560000000064e+01
6.025595860000000137e+00,8.868132510000000579e+00,2.919592499999999813e+00,-2.215548019999999951e+01,-2.727707440000000005e+01,-2.566085590000000138e+01
6.165950020000000364e+00,8.865645210000000276e+00,2.918160620000000094e+00,-2.197228910000000113e+01,-2.710482890000000111e+01,-2.546426819999999935e+01
6.309573440000000311e+00,8.863044329999999249e+00,2.916664209999999979e+00,-2.178855109999999939e+01,-2.693155709999999914e+01,-2.526762769999999847e+01
6.456542289999999795e+00,8.860324800000000778e+00,2.915100479999999994e+00,-2.160429419999999823e+01,-2.675729619999999898e+01,-2.507093950000000149e+01
6.606934479999999610e+00,8.857481339999999648e+00,2.913466479999999859e+00,-2.141954589999999925e+01,-2.658208240000000089e+01,-2.487420859999999934e+01
6.760829750000000082e+00,8.854508440000000036e+00,2.911759159999999902e+00,-2.123433299999999946e+01,-2.640595150000000046e+01,-2.467743949999999842e+01
