f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
1.778279409999999894e+00,8.243025340000000867e+00,2.269292370000000059e+00,-3.303865470000000215e+01,-3.849565609999999793e+01,-3.042087499999999878e+01
1.819700859999999976e+00,8.242880949999999984e+00,2.269223690000000015e+00,-3.289060289999999753e+01,-3.834978710000000035e+01,-3.039478580000000107e+01
1.862087140000000085e+00,8.242727459999999340e+00,2.269149469999999891e+00,-3.274080940000000339e+01,-3.820212370000000135e+01,-3.036763720000000077e+01
1.905460719999999997e+00,8.242564570000000757e+00,2.269069550000000213e+00,-3.258931429999999807e+01,-3.805270519999999834e+01,-3.033939319999999995e+01
1.949844600000000039e+00,8.242391939999999195e+00,2.268983770000000177e+00,-3.243615789999999777e+01,-3.790157109999999818e+01,-3.031001739999999955e+01
1.995262309999999983e+00,8.242209199999999569e+00,2.268891949999999991e+00,-3.228138069999999971e+01,-3.774876150000000052e+01,-3.027947239999999951e+01
2.041737939999999973e+00,8.242015970000000635e+00,2.268793909999999858e+00,-3.212502390000000219e+01,-3.759431690000000259e+01,-3.024772060000000096e+01
2.089296130000000140e+00,8.241811849999999495e+00,2.268689440000000168e+00,-3.196712820000000121e+01,-3.743827799999999684e+01,-3.021472380000000157e+01
2.137962089999999815e+00,8.241596429999999529e+00,2.268578329999999976e+00,-3.180773500000000098e+01,-3.728068549999999703e+01,-3.018044310000000152e+01
2.187761619999999851e+00,8.241369239999999152e+00,2.268460349999999792e+00,-3.164688509999999866e+01,-3.712158050000000031e+01,-3.014483949999999979e+01
2.238721139999999998e+00,8.241129830000000211e+00,2.268335280000000065e+00,-3.148461950000000087e+01,-3.696100359999999796e+01,-3.010787360000000135e+01
2.290867650000000033e+00,8.240877700000000416e+00,2.268202839999999831e+00,-3.132097900000000124e+01,-3.679899580000000014e+01,-3.006950559999999939e+01
2.344228820000000102e+00,8.240612320000000324e+00,2.268062769999999784e+00,-3.115600399999999937e+01,-3.663559759999999699e+01,-3.002969560000000016e+01
2.398832919999999813e+00,8.240333149999999662e+00,2.267914799999999786e+00,-3.098973469999999963e+01,-3.647084929999999758e+01,-2.998840350000000043e+01
2.454708919999999850e+00,8.240039599999999353e+00,2.267758610000000008e+00,-3.082221069999999941e+01,-3.630479079999999925e+01,-2.994558920000000057e+01
2.511886430000000114e+00,8.239731080000000318e+00,2.267593890000000112e+00,-3.065347149999999843e+01,-3.613746189999999814e+01,-2.990121260000000092e+01
2.570395780000000130e+00,8.239406960000000169e+00,2.267420319999999823e+00,-3.048355570000000014e+01,-3.596890160000000236e+01,-2.985523369999999943e+01
2.630267990000000111e+00,8.239066550000000433e+00,2.267237539999999996e+00,-3.031250169999999855e+01,-3.579914860000000232e+01,-2.980761280000000113e+01
2.691534799999999894e+00,8.238709169999999915e+00,2.267045180000000215e+00,-3.014034709999999961e+01,-3.562824100000000271e+01,-2.975831060000000150e+01
2.754228700000000085e+00,8.238334070000000509e+00,2.266842860000000126e+00,-2.996712899999999991e+01,-3.545621640000000241e+01,-2.970728790000000075e+01
2.818382929999999842e+00,8.237940500000000554e+00,2.266630179999999939e+00,-2.979288379999999847e+01,-3.528311159999999802e+01,-2.965450630000000132e+01
2.884031499999999859e+00,8.237527639999999707e+00,2.266406700000000107e+00,-2.961764709999999923e+01,-3.510896300000000281e+01,-2.959992799999999846e+01
2.951209229999999906e+00,8.237094649999999518e+00,2.266171990000000136e+00,-2.944145410000000140e+01,-3.493380590000000296e+01,-2.954351580000000155e+01
3.019951719999999895e+00,8.236640639999999181e+00,2.265925580000000217e+00,-2.926433899999999966e+01,-3.475767539999999656e+01,-2.948523349999999965e+01
3.090295429999999843e+00,8.236164699999999783e+00,2.265666969999999836e+00,-2.908633539999999940e+01,-3.458060549999999722e+01,-2.942504579999999947e+01
3.162277659999999990e+00,8.235665839999999349e+00,2.265395659999999811e+00,-2.890747599999999906e+01,-3.440262950000000330e+01,-2.936291840000000164e+01
3.235936569999999790e+00,8.235143060000000403e+00,2.265111099999999933e+00,-2.872779290000000074e+01,-3.422377999999999787e+01,-2.929881839999999826e+01
3.311311209999999949e+00,8.234595300000000506e+00,2.264812749999999930e+00,-2.854731749999999835e+01,-3.404408879999999726e+01,-2.923271409999999904e+01
3.388441559999999964e+00,8.234021450000000186e+00,2.264500009999999897e+00,-2.836608010000000135e+01,-3.386358700000000255e+01,-2.916457510000000042e+01
3.467368500000000076e+00,8.233420329999999510e+00,2.264172269999999987e+00,-2.818411049999999918e+01,-3.368230479999999716e+01,-2.909437279999999859e+01
