f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
4.365158319999999925e-01,8.241399960000000746e+00,2.265146319999999935e+00,-2.762413000000000096e+01,-2.876142150000000086e+01,-4.397243720000000167e+01
4.466835920000000182e-01,8.241861500000000618e+00,2.265617139999999807e+00,-2.762130080000000021e+01,-2.876047229999999999e+01,-4.392063180000000244e+01
4.570881900000000053e-01,8.242301519999999826e+00,2.266066470000000166e+00,-2.761835950000000039e+01,-2.875948989999999839e+01,-4.386708579999999813e+01
4.677351410000000209e-01,8.242720930000000834e+00,2.266495229999999861e+00,-2.761530020000000007e+01,-2.875847230000000110e+01,-4.381175900000000212e+01
4.786300920000000070e-01,8.243120579999999364e+00,2.266904289999999822e+00,-2.761211660000000023e+01,-2.875741740000000135e+01,-4.375461200000000161e+01
4.897788189999999764e-01,8.243501300000000143e+00,2.267294489999999829e+00,-2.760880230000000068e+01,-2.875632290000000069e+01,-4.369560640000000262e+01
5.011872339999999815e-01,8.243863870000000205e+00,2.267666649999999784e+00,-2.760535050000000012e+01,-2.875518659999999826e+01,-4.363470439999999684e+01
5.128613840000000312e-01,8.244209030000000382e+00,2.268021510000000074e+00,-2.760175440000000080e+01,-2.875400610000000157e+01,-4.357186970000000059e+01
5.248074600000000034e-01,8.244537490000000801e+00,2.268359820000000138e+00,-2.759800669999999911e+01,-2.875277889999999914e+01,-4.350706689999999810e+01
5.370317959999999502e-01,8.244849930000000882e+00,2.268682269999999779e+00,-2.759409970000000101e+01,-2.875150259999999847e+01,-4.344026209999999821e+01
5.495408739999999570e-01,8.245146999999999338e+00,2.268989519999999871e+00,-2.759002579999999938e+01,-2.875017439999999880e+01,-4.337142269999999655e+01
5.623413250000000030e-01,8.245429310000000456e+00,2.269282220000000017e+00,-2.758577680000000143e+01,-2.874879149999999939e+01,-4.330051759999999916e+01
5.754399369999999569e-01,8.245697449999999762e+00,2.269560970000000122e+00,-2.758134409999999903e+01,-2.874735120000000066e+01,-4.322751730000000236e+01
5.888436550000000214e-01,8.245951959999999303e+00,2.269826339999999831e+00,-2.757671900000000065e+01,-2.874585030000000074e+01,-4.315239420000000337e+01
