f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
3.235936569999999790e-01,8.188976269999999502e+00,2.216054999999999886e+00,-3.305400159999999943e+01,-3.556141360000000162e+01,-2.741567020000000099e+01
3.311311209999999727e-01,8.189796709999999536e+00,2.216886650000000181e+00,-3.304828280000000262e+01,-3.555839509999999848e+01,-2.741508699999999976e+01
3.388441560000000075e-01,8.190580499999999375e+00,2.217681390000000086e+00,-3.304236989999999707e+01,-3.555528350000000160e+01,-2.741449000000000069e+01
3.467368499999999854e-01,8.191329200000000199e+00,2.218440779999999890e+00,-3.303625120000000237e+01,-3.555207260000000247e+01,-2.741387810000000158e+01
3.548133889999999790e-01,8.192044279999999290e+00,2.219166350000000065e+00,-3.302991480000000024e+01,-3.554875580000000213e+01,-2.741324979999999911e+01
3.630780550000000106e-01,8.192727189999999382e+00,2.219859539999999853e+00,-3.302334830000000210e+01,-3.554532640000000043e+01,-2.741260409999999936e+01
3.715352290000000224e-01,8.193379289999999315e+00,2.220521740000000133e+00,-3.301653900000000164e+01,-3.554177750000000202e+01,-2.741193960000000018e+01
3.801893960000000128e-01,8.194001880000000071e+00,2.221154289999999865e+00,-3.300947370000000092e+01,-3.553810190000000091e+01,-2.741125489999999942e+01
3.890451449999999811e-01,8.194596230000000148e+00,2.221758439999999890e+00,-3.300213879999999733e+01,-3.553429220000000299e+01,-2.741054859999999849e+01
3.981071709999999819e-01,8.195163530000000307e+00,2.222335429999999779e+00,-3.299452019999999663e+01,-3.553034070000000355e+01,-2.740981929999999878e+01
4.073802779999999846e-01,8.195704929999999777e+00,2.222886420000000030e+00,-3.298660339999999991e+01,-3.552623950000000264e+01,-2.740906539999999936e+01
4.168693829999999823e-01,8.196221519999999927e+00,2.223412530000000054e+00,-3.297837340000000239e+01,-3.552198030000000273e+01,-2.740828550000000163e+01
4.265795190000000181e-01,8.196714350000000593e+00,2.223914820000000070e+00,-3.296981449999999825e+01,-3.551755479999999920e+01,-2.740747789999999995e+01
4.365158319999999925e-01,8.197184439999999128e+00,2.224394310000000097e+00,-3.296091080000000062e+01,-3.551295389999999941e+01,-2.740664089999999931e+01
4.466835920000000182e-01,8.197632719999999651e+00,2.224851999999999830e+00,-3.295164549999999792e+01,-3.550816859999999764e+01,-2.740577289999999877e+01
4.570881900000000053e-01,8.198060130000000001e+00,2.225288799999999956e+00,-3.294200159999999755e+01,-3.550318939999999657e+01,-2.740487189999999984e+01
4.677351410000000209e-01,8.198467530000000281e+00,2.225705609999999890e+00,-3.293196110000000232e+01,-3.549800640000000129e+01,-2.740393620000000041e+01
4.786300920000000070e-01,8.198855760000000714e+00,2.226103290000000179e+00,-3.292150579999999849e+01,-3.549260939999999920e+01,-2.740296379999999843e+01
4.897788189999999764e-01,8.199225609999999165e+00,2.226482659999999836e+00,-3.291061659999999733e+01,-3.548698790000000258e+01,-2.740195260000000133e+01
5.011872339999999815e-01,8.199577839999999895e+00,2.226844480000000015e+00,-3.289927380000000312e+01,-3.548113070000000135e+01,-2.740090070000000111e+01
5.128613840000000312e-01,8.199913190000000185e+00,2.227189520000000034e+00,-3.288745709999999889e+01,-3.547502659999999963e+01,-2.739980570000000171e+01
5.248074600000000034e-01,8.200232330000000402e+00,2.227518470000000139e+00,-3.287514560000000330e+01,-3.546866359999999929e+01,-2.739866539999999873e+01
5.370317959999999502e-01,8.200535929999999141e+00,2.227832020000000135e+00,-3.286231750000000318e+01,-3.546202949999999987e+01,-2.739747750000000082e+01
5.495408739999999570e-01,8.200824620000000564e+00,2.228130810000000128e+00,-3.284895039999999966e+01,-3.545511139999999983e+01,-2.739623939999999891e+01
5.623413250000000030e-01,8.201098990000000200e+00,2.228415459999999904e+00,-3.283502140000000225e+01,-3.544789620000000241e+01,-2.739494870000000049e+01
5.754399369999999569e-01,8.201359599999999972e+00,2.228686569999999811e+00,-3.282050639999999930e+01,-3.544037000000000148e+01,-2.739360260000000125e+01
5.888436550000000214e-01,8.201606999999999204e+00,2.228944680000000123e+00,-3.280538090000000295e+01,-3.543251870000000281e+01,-2.739219830000000044e+01
6.025595860000000359e-01,8.201841710000000063e+00,2.229190350000000098e+00,-3.278961950000000058e+01,-3.542432730000000163e+01,-2.739073289999999972e+01
6.165950019999999476e-01,8.202064200000000582e+00,2.229424079999999808e+00,-3.277319609999999983e+01,-3.541578049999999678e+01,-2.738920350000000070e+01
6.309573440000000311e-01,8.202274940000000569e+00,2.229646349999999888e+00,-3.275608379999999897e+01,-3.540686240000000140e+01,-2.738760669999999919e+01
6.456542290000000239e-01,8.202474369999999126e+00,2.229857620000000207e+00,-3.273825500000000233e+01,-3.539755650000000031e+01,-2.738593940000000160e+01
6.606934479999999610e-01,8.202662899999999979e+00,2.230058350000000189e+00,-3.271968100000000135e+01,-3.538784549999999740e+01,-2.738419809999999899e+01
6.760829750000000304e-01,8.202840930000000697e+00,2.230248930000000129e+00,-3.270033269999999703e+01,-3.537771190000000132e+01,-2.738237910000000142e+01
6.918309710000000168e-01,8.203008829999999918e+00,2.230429780000000139e+00,-3.268018000000000001e+01,-3.536713699999999960e+01,-2.738047879999999878e+01
7.079457839999999669e-01,8.203166939999999130e+00,2.230601270000000191e+00,-3.265919190000000327e+01,-3.535610199999999992e+01,-2.737849310000000003e+01
7.244359599999999899e-01,8.203315590000000768e+00,2.230763759999999873e+00,-3.263733700000000226e+01,-3.534458699999999709e+01,-2.737641819999999981e+01
7.413102409999999809e-01,8.203455110000000161e+00,2.230917589999999784e+00,-3.261458259999999854e+01,-3.533257160000000141e+01,-2.737424959999999885e+01
7.585775750000000039e-01,8.203585770000000110e+00,2.231063069999999815e+00,-3.259089569999999725e+01,-3.532003470000000078e+01,-2.737198289999999901e+01
7.762471170000000420e-01,8.203707850000000690e+00,2.231200519999999798e+00,-3.256624229999999898e+01,-3.530695440000000218e+01,-2.736961349999999982e+01
7.943282350000000491e-01,8.203821599999999492e+00,2.231330209999999870e+00,-3.254058760000000206e+01,-3.529330809999999730e+01,-2.736713650000000086e+01
8.128305160000000029e-01,8.203927269999999439e+00,2.231452430000000042e+00,-3.251389629999999897e+01,-3.527907239999999689e+01,-2.736454690000000056e+01
8.317637709999999851e-01,8.204025079999999193e+00,2.231567430000000130e+00,-3.248613230000000129e+01,-3.526422329999999761e+01,-2.736183949999999854e+01
8.511380379999999857e-01,8.204115220000000264e+00,2.231675450000000005e+00,-3.245725879999999819e+01,-3.524873589999999979e+01,-2.735900859999999923e+01
8.709635900000000097e-01,8.204197889999999660e+00,2.231776710000000108e+00,-3.242723840000000024e+01,-3.523258440000000036e+01,-2.735604860000000116e+01
8.912509379999999926e-01,8.204273260000000789e+00,2.231871429999999989e+00,-3.239603309999999681e+01,-3.521574249999999751e+01,-2.735295350000000170e+01
