 2.51188643e+08  2.87075356e+00  2.51188643e+08  2.87075441e+00  2.51188643e+08 -1.78977047e+02  2.51188643e+08  1.02156791e+00  2.51188643e+08 -9.54805861e+01  2.51188643e+08  2.87075398e+00 
 2.57039578e+08  2.87210080e+00  2.57039578e+08  2.87210163e+00  2.57039578e+08 -1.79019393e+02  2.57039578e+08  9.79188961e-01  2.57039578e+08 -9.52789373e+01  2.57039578e+08  2.87210121e+00 
 2.63026799e+08  2.87338913e+00  2.63026799e+08  2.87338994e+00  2.63026799e+08 -1.79061327e+02  2.63026799e+08  9.37222622e-01  2.63026799e+08 -9.50773608e+01  2.63026799e+08  2.87338953e+00 
 2.69153480e+08  2.87462100e+00  2.69153480e+08  2.87462178e+00  2.69153480e+08 -1.79102862e+02  2.69153480e+08  8.95653510e-01  2.69153480e+08 -9.48758534e+01  2.69153480e+08  2.87462139e+00 
 2.75422870e+08  2.87579875e+00  2.75422870e+08  2.87579951e+00  2.75422870e+08 -1.79144015e+02  2.75422870e+08  8.54466024e-01  2.75422870e+08 -9.46744122e+01  2.75422870e+08  2.87579913e+00 
 2.81838293e+08  2.87692466e+00  2.81838293e+08  2.87692539e+00  2.81838293e+08 -1.79184801e+02  2.81838293e+08  8.13644357e-01  2.81838293e+08 -9.44730345e+01  2.81838293e+08  2.87692502e+00 
 2.88403150e+08  2.87800089e+00  2.88403150e+08  2.87800159e+00  2.88403150e+08 -1.79225237e+02  2.88403150e+08  7.73172517e-01  2.88403150e+08 -9.42717176e+01  2.88403150e+08  2.87800124e+00 
 2.95120923e+08  2.87902953e+00  2.95120923e+08  2.87903019e+00  2.95120923e+08 -1.79265338e+02  2.95120923e+08  7.33034336e-01  2.95120923e+08 -9.40704590e+01  2.95120923e+08  2.87902986e+00 
 3.01995172e+08  2.88001256e+00  3.01995172e+08  2.88001320e+00  3.01995172e+08 -1.79305120e+02  3.01995172e+08  6.93213488e-01  3.01995172e+08 -9.38692561e+01  3.01995172e+08  2.88001288e+00 
 3.09029543e+08  2.88095193e+00  3.09029543e+08  2.88095253e+00  3.09029543e+08 -1.79344602e+02  3.09029543e+08  6.53693499e-01  3.09029543e+08 -9.36681067e+01  3.09029543e+08  2.88095223e+00 
 3.16227766e+08  2.88184946e+00  3.16227766e+08  2.88185002e+00  3.16227766e+08 -1.79383798e+02  3.16227766e+08  6.14457757e-01  3.16227766e+08 -9.34670084e+01  3.16227766e+08  2.88184974e+00 
 3.23593657e+08  2.88270691e+00  3.23593657e+08  2.88270744e+00  3.23593657e+08 -1.79422725e+02  3.23593657e+08  5.75489526e-01  3.23593657e+08 -9.32659591e+01  3.23593657e+08  2.88270718e+00 
 3.31131121e+08  2.88352599e+00  3.31131121e+08  2.88352648e+00  3.31131121e+08 -1.79461401e+02  3.31131121e+08  5.36771948e-01  3.31131121e+08 -9.30649568e+01  3.31131121e+08  2.88352623e+00 
 3.38844156e+08  2.88430831e+00  3.38844156e+08  2.88430876e+00  3.38844156e+08 -1.79499842e+02  3.38844156e+08  4.98288055e-01  3.38844156e+08 -9.28639994e+01  3.38844156e+08  2.88430853e+00 
 3.46736850e+08  2.88505542e+00  3.46736850e+08  2.88505583e+00  3.46736850e+08 -1.79538066e+02  3.46736850e+08  4.60020774e-01  3.46736850e+08 -9.26630850e+01  3.46736850e+08  2.88505563e+00 
 3.54813389e+08  2.88576882e+00  3.54813389e+08  2.88576918e+00  3.54813389e+08 -1.79576089e+02  3.54813389e+08  4.21952932e-01  3.54813389e+08 -9.24622118e+01  3.54813389e+08  2.88576900e+00 
 3.63078055e+08  2.88644993e+00  3.63078055e+08  2.88645024e+00  3.63078055e+08 -1.79613929e+02  3.63078055e+08  3.84067261e-01  3.63078055e+08 -9.22613781e+01  3.63078055e+08  2.88645008e+00 
 3.71535229e+08  2.88710010e+00  3.71535229e+08  2.88710037e+00  3.71535229e+08 -1.79651604e+02  3.71535229e+08  3.46346400e-01  3.71535229e+08 -9.20605822e+01  3.71535229e+08  2.88710023e+00 
 3.80189396e+08  2.88772066e+00  3.80189396e+08  2.88772087e+00  3.80189396e+08 -1.79689129e+02  3.80189396e+08  3.08772901e-01  3.80189396e+08 -9.18598224e+01  3.80189396e+08  2.88772076e+00 
 3.89045145e+08  2.88831284e+00  3.89045145e+08  2.88831300e+00  3.89045145e+08 -1.79726524e+02  3.89045145e+08  2.71329228e-01  3.89045145e+08 -9.16590973e+01  3.89045145e+08  2.88831291e+00 
 3.98107171e+08  2.88887783e+00  3.98107171e+08  2.88887794e+00  3.98107171e+08 -1.79763805e+02  3.98107171e+08  2.33997759e-01  3.98107171e+08 -9.14584054e+01  3.98107171e+08  2.88887788e+00 
