 2.63026799e+08  2.20274393e+00  2.63026799e+08  2.20274412e+00  2.63026799e+08 -1.78970362e+02  2.63026799e+08  1.02655270e+00  2.63026799e+08 -8.91947983e+01  2.63026799e+08  2.20274402e+00 
 2.69153480e+08  2.20401313e+00  2.69153480e+08  2.20401327e+00  2.69153480e+08 -1.79011601e+02  2.69153480e+08  9.85241479e-01  2.69153480e+08 -8.89934200e+01  2.69153480e+08  2.20401319e+00 
 2.75422870e+08  2.20522668e+00  2.75422870e+08  2.20522677e+00  2.75422870e+08 -1.79052413e+02  2.75422870e+08  9.44356573e-01  2.75422870e+08 -8.87921021e+01  2.75422870e+08  2.20522672e+00 
 2.81838293e+08  2.20638693e+00  2.81838293e+08  2.20638697e+00  2.81838293e+08 -1.79092812e+02  2.81838293e+08  9.03882513e-01  2.81838293e+08 -8.85908422e+01  2.81838293e+08  2.20638695e+00 
 2.88403150e+08  2.20749610e+00  2.88403150e+08  2.20749609e+00  2.88403150e+08 -1.79132813e+02  2.88403150e+08  8.63803660e-01  2.88403150e+08 -8.83896378e+01  2.88403150e+08  2.20749609e+00 
 2.95120923e+08  2.20855635e+00  2.95120923e+08  2.20855629e+00  2.95120923e+08 -1.79172434e+02  2.95120923e+08  8.24104214e-01  2.95120923e+08 -8.81884867e+01  2.95120923e+08  2.20855632e+00 
 3.01995172e+08  2.20956974e+00  3.01995172e+08  2.20956962e+00  3.01995172e+08 -1.79211689e+02  3.01995172e+08  7.84768231e-01  3.01995172e+08 -8.79873864e+01  3.01995172e+08  2.20956967e+00 
 3.09029543e+08  2.21053824e+00  3.09029543e+08  2.21053806e+00  3.09029543e+08 -1.79250595e+02  3.09029543e+08  7.45779632e-01  3.09029543e+08 -8.77863351e+01  3.09029543e+08  2.21053814e+00 
 3.16227766e+08  2.21146375e+00  3.16227766e+08  2.21146351e+00  3.16227766e+08 -1.79289168e+02  3.16227766e+08  7.07122220e-01  3.16227766e+08 -8.75853304e+01  3.16227766e+08  2.21146363e+00 
 3.23593657e+08  2.21234809e+00  3.23593657e+08  2.21234779e+00  3.23593657e+08 -1.79327424e+02  3.23593657e+08  6.68779686e-01  3.23593657e+08 -8.73843705e+01  3.23593657e+08  2.21234794e+00 
 3.31131121e+08  2.21319301e+00  3.31131121e+08  2.21319265e+00  3.31131121e+08 -1.79365380e+02  3.31131121e+08  6.30735618e-01  3.31131121e+08 -8.71834535e+01  3.31131121e+08  2.21319282e+00 
 3.38844156e+08  2.21400018e+00  3.38844156e+08  2.21399974e+00  3.38844156e+08 -1.79403052e+02  3.38844156e+08  5.92973513e-01  3.38844156e+08 -8.69825776e+01  3.38844156e+08  2.21399996e+00 
 3.46736850e+08  2.21477120e+00  3.46736850e+08  2.21477069e+00  3.46736850e+08 -1.79440456e+02  3.46736850e+08  5.55476780e-01  3.46736850e+08 -8.67817409e+01  3.46736850e+08  2.21477094e+00 
