 5.25000000e-01 -1.05166997e+00  5.25000000e-01 -4.45179975e-02 
 5.40000000e-01 -1.06172105e+00  5.40000000e-01 -4.45060557e-02 
 5.55000000e-01 -1.07021684e+00  5.55000000e-01 -4.44956657e-02 
 5.70000000e-01 -1.07729290e+00  5.70000000e-01 -4.44868149e-02 
 5.85000000e-01 -1.08310568e+00  5.85000000e-01 -4.44794221e-02 
 6.00000000e-01 -1.08782119e+00  6.00000000e-01 -4.44733584e-02 
 6.15000000e-01 -1.09160468e+00  6.15000000e-01 -4.44684659e-02 
 6.30000000e-01 -1.09461192e+00  6.30000000e-01 -4.44645772e-02 
 6.45000000e-01 -1.09698357e+00  6.45000000e-01 -4.44615284e-02 
 6.60000000e-01 -1.09884202e+00  6.60000000e-01 -4.44591697e-02 
 6.75000000e-01 -1.10029089e+00  6.75000000e-01 -4.44573692e-02 
 6.90000000e-01 -1.10141600e+00  6.90000000e-01 -4.44560143e-02 
 7.05000000e-01 -1.10228710e+00  7.05000000e-01 -4.44550120e-02 
 7.20000000e-01 -1.10296007e+00  7.20000000e-01 -4.44542863e-02 
 7.35000000e-01 -1.10347922e+00  7.35000000e-01 -4.44537765e-02 
 7.50000000e-01 -1.10387938e+00  7.50000000e-01 -4.44534342e-02 
 7.65000000e-01 -1.10418776e+00  7.65000000e-01 -4.44532217e-02 
 7.80000000e-01 -1.10442547e+00  7.80000000e-01 -4.44531093e-02 
 7.95000000e-01 -1.10460888e+00  7.95000000e-01 -4.44530740e-02 
 8.10000000e-01 -1.10475062e+00  8.10000000e-01 -4.44530980e-02 
 8.25000000e-01 -1.10486039e+00  8.25000000e-01 -4.44531675e-02 
 8.40000000e-01 -1.10494567e+00  8.40000000e-01 -4.44532719e-02 
 8.55000000e-01 -1.10501219e+00  8.55000000e-01 -4.44534032e-02 
 8.70000000e-01 -1.10506436e+00  8.70000000e-01 -4.44535549e-02 
 8.85000000e-01 -1.10510554e+00  8.85000000e-01 -4.44537223e-02 
 9.00000000e-01 -1.10513831e+00  9.00000000e-01 -4.44539019e-02 
