 2.33333000e-13  8.08252892e-05  2.33333000e-13 -2.86729686e-06 
 4.66666000e-13  1.69498420e-04  4.66666000e-13 -5.10676642e-06 
 9.33332000e-13  3.60578016e-04  9.33332000e-13 -8.48703875e-06 
 1.86666400e-12  7.91313435e-04  1.86666400e-12 -1.13614852e-05 
 3.73332800e-12  1.70914756e-03  3.73332800e-12 -1.26013152e-05 
 7.46665600e-12  3.57259859e-03  7.46665600e-12 -1.28583531e-05 
 1.49333120e-11  7.29948357e-03  1.49333120e-11 -1.33737941e-05 
 2.33333000e-11  1.14963575e-02  2.33333000e-11 -1.36233999e-05 
 2.48266312e-11  1.22425531e-02  2.48266312e-11 -1.36609975e-05 
 2.78132936e-11  1.37351910e-02  2.78132936e-11 -1.37164651e-05 
 3.37866184e-11  1.67209943e-02  3.37866184e-11 -1.37851929e-05 
 4.57332680e-11  2.26935508e-02  4.57332680e-11 -1.38466593e-05 
 6.90665680e-11  3.43603071e-02  6.90665680e-11 -1.38381509e-05 
 9.23998680e-11  4.60276152e-02  9.23998680e-11 -1.37855075e-05 
 1.15733168e-10  5.76812148e-02  1.15733168e-10 -1.48295357e-05 
 1.39066468e-10  6.93640669e-02  1.39066468e-10 -1.35333694e-05 
 1.62399768e-10  8.10310204e-02  1.62399768e-10 -1.35090863e-05 
 1.85733068e-10  9.25679436e-02  1.85733068e-10 -2.38872291e-05 
 2.09066368e-10  9.71544241e-02  2.09066368e-10 -5.90300791e-04 
 2.32399668e-10  1.03753097e-01  2.32399668e-10 -9.95738961e-04 
 2.55732968e-10  1.14376824e-01  2.55732968e-10 -1.07917276e-03 
 2.79066268e-10  1.23407784e-01  2.79066268e-10 -1.29002803e-03 
 3.02399568e-10  1.33139338e-01  3.02399568e-10 -1.44483571e-03 
 3.25732868e-10  1.42523938e-01  3.25732868e-10 -1.62739967e-03 
 3.49066168e-10  1.52082615e-01  3.49066168e-10 -1.79603752e-03 
 3.72399468e-10  1.61548708e-01  3.72399468e-10 -1.97208205e-03 
 3.95732768e-10  1.71101247e-01  3.95732768e-10 -2.14121094e-03 
 4.19066068e-10  1.80597589e-01  4.19066068e-10 -2.31483562e-03 
 4.42399368e-10  1.90196908e-01  4.42399368e-10 -2.48022206e-03 
 4.65732668e-10  1.99726024e-01  4.65732668e-10 -2.65122476e-03 
 4.89065968e-10  2.09390353e-01  4.89065968e-10 -2.81141051e-03 
 5.12399268e-10  2.18966678e-01  5.12399268e-10 -2.97863650e-03 
 5.35732568e-10  2.28700789e-01  5.35732568e-10 -3.13323964e-03 
 5.59065868e-10  2.38335934e-01  5.59065868e-10 -3.29576003e-03 
 5.82399168e-10  2.48136233e-01  5.82399168e-10 -3.44506806e-03 
 6.05732468e-10  2.57833472e-01  6.05732468e-10 -3.60262096e-03 
 6.29065768e-10  2.67689493e-01  6.29065768e-10 -3.74747125e-03 
 6.52399068e-10  2.77443524e-01  6.52399068e-10 -3.90048078e-03 
 6.75732368e-10  2.87340549e-01  6.75732368e-10 -4.04205081e-03 
 6.99065668e-10  2.97140848e-01  6.99065668e-10 -4.19135891e-03 
 7.22398968e-10  3.07063786e-01  7.22398968e-10 -4.33085581e-03 
 7.45732268e-10  3.16898862e-01  7.45732268e-10 -4.47738175e-03 
 7.69065568e-10  3.26835369e-01  7.69065568e-10 -4.61579322e-03 
 7.92398868e-10  3.36695530e-01  7.92398868e-10 -4.76031236e-03 
 8.15732168e-10  3.46637113e-01  8.15732168e-10 -4.89831765e-03 
 8.39065468e-10  3.56515265e-01  8.39065468e-10 -5.04139749e-03 
 8.62398768e-10  3.66456880e-01  8.62398768e-10 -5.17940034e-03 
 8.85732068e-10  3.76348163e-01  8.85732068e-10 -5.32142966e-03 
 9.09065368e-10  3.86287213e-01  9.09065368e-10 -5.45963766e-03 
 9.32398668e-10  3.96188342e-01  9.32398668e-10 -5.60087939e-03 
 9.55731968e-10  4.06123765e-01  9.55731968e-10 -5.73937755e-03 
 9.79065268e-10  4.16032458e-01  9.79065268e-10 -5.88001407e-03 
 1.00239857e-09  4.25964062e-01  1.00239857e-09 -6.01881778e-03 
 1.02573187e-09  4.35878667e-01  1.02573187e-09 -6.15898134e-03 
 1.04906517e-09  4.45806710e-01  1.04906517e-09 -6.29806992e-03 
 1.07239847e-09  4.55725973e-01  1.07239847e-09 -6.43786091e-03 
 1.09573177e-09  4.65650917e-01  1.09573177e-09 -6.57719734e-03 
 1.11906507e-09  4.75573848e-01  1.11906507e-09 -6.71669491e-03 
 1.14239837e-09  4.85496224e-01  1.14239837e-09 -6.85623684e-03 
 1.16573167e-09  4.95422022e-01  1.16573167e-09 -6.99550498e-03 
 1.18906497e-09  5.05342352e-01  1.18906497e-09 -7.13521058e-03 
 1.21239827e-09  5.15270362e-01  1.21239827e-09 -7.27430174e-03 
 1.23573157e-09  5.25189073e-01  1.23573157e-09 -7.41413685e-03 
 1.25906487e-09  5.35118397e-01  1.25906487e-09 -7.55312294e-03 
 1.28239817e-09  5.45035447e-01  1.28239817e-09 -7.69309095e-03 
 1.30573147e-09  5.54965571e-01  1.30573147e-09 -7.83201301e-03 
 1.32906477e-09  5.64881438e-01  1.32906477e-09 -7.97207567e-03 
 1.35239807e-09  5.74812116e-01  1.35239807e-09 -8.11095343e-03 
 1.37573137e-09  5.84727190e-01  1.37573137e-09 -8.25107954e-03 
 1.39906467e-09  5.94658208e-01  1.39906467e-09 -8.38993009e-03 
 1.42239797e-09  6.04572792e-01  1.42239797e-09 -8.53009537e-03 
 1.44573127e-09  6.14503971e-01  1.44573127e-09 -8.66893303e-03 
