-9.00000000e-01  1.18436938e+00 -9.00000000e-01 -4.73774939e-02 
-8.85000000e-01  1.18434188e+00 -8.85000000e-01 -4.73772609e-02 
-8.70000000e-01  1.18430773e+00 -8.70000000e-01 -4.73770381e-02 
-8.55000000e-01  1.18426481e+00 -8.55000000e-01 -4.73768287e-02 
-8.40000000e-01  1.18421033e+00 -8.40000000e-01 -4.73766370e-02 
-8.25000000e-01  1.18414062e+00 -8.25000000e-01 -4.73764687e-02 
-8.10000000e-01  1.18405085e+00 -8.10000000e-01 -4.73763312e-02 
-7.95000000e-01  1.18393465e+00 -7.95000000e-01 -4.73762338e-02 
-7.80000000e-01  1.18378369e+00 -7.80000000e-01 -4.73761899e-02 
-7.65000000e-01  1.18358702e+00 -7.65000000e-01 -4.73762159e-02 
-7.50000000e-01  1.18333029e+00 -7.50000000e-01 -4.73763335e-02 
-7.35000000e-01  1.18299479e+00 -7.35000000e-01 -4.73765714e-02 
-7.20000000e-01  1.18255611e+00 -7.20000000e-01 -4.73769663e-02 
-7.05000000e-01  1.18198263e+00 -7.05000000e-01 -4.73775657e-02 
-6.90000000e-01  1.18123356e+00 -6.90000000e-01 -4.73784306e-02 
-6.75000000e-01  1.18025666e+00 -6.75000000e-01 -4.73796386e-02 
-6.60000000e-01  1.17898568e+00 -6.60000000e-01 -4.73812864e-02 
-6.45000000e-01  1.17733755e+00 -6.45000000e-01 -4.73834940e-02 
-6.30000000e-01  1.17520983e+00 -6.30000000e-01 -4.73864058e-02 
-6.15000000e-01  1.17247867e+00 -6.15000000e-01 -4.73901915e-02 
-6.00000000e-01  1.16899808e+00 -6.00000000e-01 -4.73950432e-02 
-5.85000000e-01  1.16460149e+00 -5.85000000e-01 -4.74011673e-02 
-5.70000000e-01  1.15910616e+00 -5.70000000e-01 -4.74087727e-02 
-5.55000000e-01  1.15232167e+00 -5.55000000e-01 -4.74180476e-02 
-5.40000000e-01  1.14406082e+00 -5.40000000e-01 -4.74291379e-02 
-5.25000000e-01  1.13415370e+00 -5.25000000e-01 -4.74421182e-02 
-5.10000000e-01  1.12246039e+00 -5.10000000e-01 -4.74569701e-02 
-4.95000000e-01  1.10888144e+00 -4.95000000e-01 -4.74735659e-02 
-4.80000000e-01  1.09336293e+00 -4.80000000e-01 -4.74916642e-02 
-4.65000000e-01  1.07589771e+00 -4.65000000e-01 -4.75109137e-02 
-4.50000000e-01  1.05651259e+00 -4.50000000e-01 -4.75308780e-02 
-4.35000000e-01  1.03526578e+00 -4.35000000e-01 -4.75510463e-02 
-4.20000000e-01  1.01223544e+00 -4.20000000e-01 -4.75708607e-02 
-4.05000000e-01  9.87527235e-01 -4.05000000e-01 -4.75897310e-02 
-3.90000000e-01  9.61216143e-01 -3.90000000e-01 -4.76071241e-02 
-3.75000000e-01  9.33400616e-01 -3.75000000e-01 -4.76225737e-02 
-3.60000000e-01  9.04174448e-01 -3.60000000e-01 -4.76358005e-02 
-3.45000000e-01  8.73639253e-01 -3.45000000e-01 -4.76468052e-02 
-3.30000000e-01  8.41909428e-01 -3.30000000e-01 -4.76559002e-02 
-3.15000000e-01  8.09108151e-01 -3.15000000e-01 -4.76635991e-02 
-3.00000000e-01  7.75355055e-01 -3.00000000e-01 -4.76704089e-02 
-2.85000000e-01  7.40756054e-01 -2.85000000e-01 -4.76766874e-02 
-2.70000000e-01  7.05401205e-01 -2.70000000e-01 -4.76826312e-02 
-2.55000000e-01  6.69367404e-01 -2.55000000e-01 -4.76883269e-02 
