 3.63078055e+08  2.17212851e+00  3.63078055e+08  2.17212611e+00  3.63078055e+08 -1.79514826e+02  3.63078055e+08  4.75591030e-01  3.63078055e+08 -7.93806144e+01  3.63078055e+08  2.17212728e+00 
 3.71535229e+08  2.17278068e+00  3.71535229e+08  2.17277813e+00  3.71535229e+08 -1.79550199e+02  3.71535229e+08  4.39993978e-01  3.71535229e+08 -7.91799427e+01  3.71535229e+08  2.17277937e+00 
 3.80189396e+08  2.17340336e+00  3.80189396e+08  2.17340064e+00  3.80189396e+08 -1.79585371e+02  3.80189396e+08  4.04593979e-01  3.80189396e+08 -7.89793016e+01  3.80189396e+08  2.17340197e+00 
 3.89045145e+08  2.17399780e+00  3.89045145e+08  2.17399491e+00  3.89045145e+08 -1.79620357e+02  3.89045145e+08  3.69374645e-01  3.89045145e+08 -7.87786897e+01  3.89045145e+08  2.17399632e+00 
 3.98107171e+08  2.17456519e+00  3.98107171e+08  2.17456212e+00  3.98107171e+08 -1.79655173e+02  3.98107171e+08  3.34319530e-01  3.98107171e+08 -7.85781057e+01  3.98107171e+08  2.17456362e+00 
 4.07380278e+08  2.17510668e+00  4.07380278e+08  2.17510342e+00  4.07380278e+08 -1.79689835e+02  4.07380278e+08  2.99412132e-01  4.07380278e+08 -7.83775486e+01  4.07380278e+08  2.17510501e+00 
 4.16869383e+08  2.17562337e+00  4.16869383e+08  2.17561992e+00  4.16869383e+08 -1.79724361e+02  4.16869383e+08  2.64635890e-01  4.16869383e+08 -7.81770171e+01  4.16869383e+08  2.17562160e+00 
 4.26579519e+08  2.17611631e+00  4.26579519e+08  2.17611265e+00  4.26579519e+08 -1.79758766e+02  4.26579519e+08  2.29974188e-01  4.26579519e+08 -7.79765102e+01  4.26579519e+08  2.17611444e+00 
 4.36515832e+08  2.17658650e+00  4.36515832e+08  2.17658263e+00  4.36515832e+08 -1.79793068e+02  4.36515832e+08  1.95410350e-01  4.36515832e+08 -7.77760268e+01  4.36515832e+08  2.17658452e+00 
 4.46683592e+08  2.17703490e+00  4.46683592e+08  2.17703081e+00  4.46683592e+08 -1.79827282e+02  4.46683592e+08  1.60927643e-01  4.46683592e+08 -7.75755660e+01  4.46683592e+08  2.17703281e+00 
 4.57088190e+08  2.17746243e+00  4.57088190e+08  2.17745810e+00  4.57088190e+08 -1.79861426e+02  4.57088190e+08  1.26509272e-01  4.57088190e+08 -7.73751268e+01  4.57088190e+08  2.17746021e+00 
 4.67735141e+08  2.17786995e+00  4.67735141e+08  2.17786538e+00  4.67735141e+08 -1.79895516e+02  4.67735141e+08  9.21383783e-02  4.67735141e+08 -7.71747084e+01  4.67735141e+08  2.17786761e+00 
 4.78630092e+08  2.17825831e+00  4.78630092e+08  2.17825348e+00  4.78630092e+08 -1.79929568e+02  4.78630092e+08  5.77980406e-02  4.78630092e+08 -7.69743098e+01  4.78630092e+08  2.17825584e+00 
 4.89778819e+08  2.17862830e+00  4.89778819e+08  2.17862320e+00  4.89778819e+08 -1.79963601e+02  4.89778819e+08  2.34712667e-02  4.89778819e+08 -7.67739303e+01  4.89778819e+08  2.17862569e+00 
 5.01187234e+08  2.17898068e+00  5.01187234e+08  2.17897529e+00  5.01187234e+08 -1.79997630e+02  5.01187234e+08 -1.08590070e-02  5.01187234e+08 -7.65735690e+01  5.01187234e+08  2.17897793e+00 
 5.12861384e+08  2.17931618e+00  5.12861384e+08  2.17931049e+00  5.12861384e+08  1.79968327e+02  5.12861384e+08 -4.52099200e-02  5.12861384e+08 -7.63732253e+01  5.12861384e+08  2.17931328e+00 
 5.24807460e+08  2.17963548e+00  5.24807460e+08  2.17962948e+00  5.24807460e+08  1.79934254e+02  5.24807460e+08 -7.95986919e-02  5.24807460e+08 -7.61728984e+01  5.24807460e+08  2.17963242e+00 
 5.37031796e+08  2.17993925e+00  5.37031796e+08  2.17993292e+00  5.37031796e+08  1.79900132e+02  5.37031796e+08 -1.14042627e-01  5.37031796e+08 -7.59725876e+01  5.37031796e+08  2.17993602e+00 
 5.49540874e+08  2.18022811e+00  5.49540874e+08  2.18022144e+00  5.49540874e+08  1.79865946e+02  5.49540874e+08 -1.48559120e-01  5.49540874e+08 -7.57722923e+01  5.49540874e+08  2.18022471e+00 
 5.62341325e+08  2.18050266e+00  5.62341325e+08  2.18049563e+00  5.62341325e+08  1.79831677e+02  5.62341325e+08 -1.83165660e-01  5.62341325e+08 -7.55720120e+01  5.62341325e+08  2.18049907e+00 
 5.75439937e+08  2.18076346e+00  5.75439937e+08  2.18075606e+00  5.75439937e+08  1.79797309e+02  5.75439937e+08 -2.17879835e-01  5.75439937e+08 -7.53717459e+01  5.75439937e+08  2.18075969e+00 
 5.88843655e+08  2.18101106e+00  5.88843655e+08  2.18100327e+00  5.88843655e+08  1.79762823e+02  5.88843655e+08 -2.52719342e-01  5.88843655e+08 -7.51714936e+01  5.88843655e+08  2.18100709e+00 
 6.02559586e+08  2.18124598e+00  6.02559586e+08  2.18123778e+00  6.02559586e+08  1.79728203e+02  6.02559586e+08 -2.87701988e-01  6.02559586e+08 -7.49712546e+01  6.02559586e+08  2.18124179e+00 
 6.16595002e+08  2.18146869e+00  6.16595002e+08  2.18146006e+00  6.16595002e+08  1.79693429e+02  6.16595002e+08 -3.22845701e-01  6.16595002e+08 -7.47710283e+01  6.16595002e+08  2.18146428e+00 
 6.30957344e+08  2.18167966e+00  6.30957344e+08  2.18167058e+00  6.30957344e+08  1.79658486e+02  6.30957344e+08 -3.58168532e-01  6.30957344e+08 -7.45708143e+01  6.30957344e+08  2.18167503e+00 
 6.45654229e+08  2.18187933e+00  6.45654229e+08  2.18186978e+00  6.45654229e+08  1.79623354e+02  6.45654229e+08 -3.93688666e-01  6.45654229e+08 -7.43706121e+01  6.45654229e+08  2.18187446e+00 
 6.60693448e+08  2.18206811e+00  6.60693448e+08  2.18205807e+00  6.60693448e+08  1.79588015e+02  6.60693448e+08 -4.29424427e-01  6.60693448e+08 -7.41704213e+01  6.60693448e+08  2.18206299e+00 
 6.76082975e+08  2.18224640e+00  6.76082975e+08  2.18223584e+00  6.76082975e+08  1.79552451e+02  6.76082975e+08 -4.65394285e-01  6.76082975e+08 -7.39702416e+01  6.76082975e+08  2.18224102e+00 
 6.91830971e+08  2.18241457e+00  6.91830971e+08  2.18240347e+00  6.91830971e+08  1.79516644e+02  6.91830971e+08 -5.01616864e-01  6.91830971e+08 -7.37700724e+01  6.91830971e+08  2.18240891e+00 
 7.07945784e+08  2.18257297e+00  7.07945784e+08  2.18256131e+00  7.07945784e+08  1.79480575e+02  7.07945784e+08 -5.38110951e-01  7.07945784e+08 -7.35699136e+01  7.07945784e+08  2.18256702e+00 
 7.24435960e+08  2.18272193e+00  7.24435960e+08  2.18270967e+00  7.24435960e+08  1.79444226e+02  7.24435960e+08 -5.74895504e-01  7.24435960e+08 -7.33697647e+01  7.24435960e+08  2.18271568e+00 
 7.41310241e+08  2.18286176e+00  7.41310241e+08  2.18284888e+00  7.41310241e+08  1.79407577e+02  7.41310241e+08 -6.11989656e-01  7.41310241e+08 -7.31696255e+01  7.41310241e+08  2.18285519e+00 
 7.58577575e+08  2.18299275e+00  7.58577575e+08  2.18297922e+00  7.58577575e+08  1.79370610e+02  7.58577575e+08 -6.49412731e-01  7.58577575e+08 -7.29694956e+01  7.58577575e+08  2.18298585e+00 
 7.76247117e+08  2.18311518e+00  7.76247117e+08  2.18310097e+00  7.76247117e+08  1.79333305e+02  7.76247117e+08 -6.87184244e-01  7.76247117e+08 -7.27693748e+01  7.76247117e+08  2.18310793e+00 
 7.94328235e+08  2.18322930e+00  7.94328235e+08  2.18321437e+00  7.94328235e+08  1.79295642e+02  7.94328235e+08 -7.25323918e-01  7.94328235e+08 -7.25692628e+01  7.94328235e+08  2.18322169e+00 
 8.12830516e+08  2.18333535e+00  8.12830516e+08  2.18331968e+00  8.12830516e+08  1.79257603e+02  8.12830516e+08 -7.63851686e-01  8.12830516e+08 -7.23691594e+01  8.12830516e+08  2.18332736e+00 
 8.31763771e+08  2.18343355e+00  8.31763771e+08  2.18341710e+00  8.31763771e+08  1.79219167e+02  8.31763771e+08 -8.02787705e-01  8.31763771e+08 -7.21690644e+01  8.31763771e+08  2.18342516e+00 
 8.51138038e+08  2.18352411e+00  8.51138038e+08  2.18350684e+00  8.51138038e+08  1.79180313e+02  8.51138038e+08 -8.42152365e-01  8.51138038e+08 -7.19689776e+01  8.51138038e+08  2.18351531e+00 
 8.70963590e+08  2.18360721e+00  8.70963590e+08  2.18358909e+00  8.70963590e+08  1.79141023e+02  8.70963590e+08 -8.81966294e-01  8.70963590e+08 -7.17688988e+01  8.70963590e+08  2.18359798e+00 
 8.91250938e+08  2.18368304e+00  8.91250938e+08  2.18366402e+00  8.91250938e+08  1.79101274e+02  8.91250938e+08 -9.22250375e-01  8.91250938e+08 -7.15688278e+01  8.91250938e+08  2.18367335e+00 
 9.12010839e+08  2.18375175e+00  9.12010839e+08  2.18373179e+00  9.12010839e+08  1.79061047e+02  9.12010839e+08 -9.63025750e-01  9.12010839e+08 -7.13687645e+01  9.12010839e+08  2.18374158e+00 
 9.33254301e+08  2.18381349e+00  9.33254301e+08  2.18379254e+00  9.33254301e+08  1.79020319e+02  9.33254301e+08 -1.00431383e+00  9.33254301e+08 -7.11687087e+01  9.33254301e+08  2.18380281e+00 
 9.54992586e+08  2.18386837e+00  9.54992586e+08  2.18384640e+00  9.54992586e+08  1.78979071e+02  9.54992586e+08 -1.04613632e+00  9.54992586e+08 -7.09686604e+01  9.54992586e+08  2.18385718e+00 
 9.77237221e+08  2.18391653e+00  9.77237221e+08  2.18389348e+00  9.77237221e+08  1.78937279e+02  9.77237221e+08 -1.08851520e+00  9.77237221e+08 -7.07686194e+01  9.77237221e+08  2.18390478e+00 
 1.00000000e+09  2.18395806e+00  1.00000000e+09  2.18393387e+00  1.00000000e+09  1.78894922e+02  1.00000000e+09 -1.13147276e+00  1.00000000e+09 -7.05685857e+01  1.00000000e+09  2.18394574e+00 
 1.02329299e+09  2.18399304e+00  1.02329299e+09  2.18396768e+00  1.02329299e+09  1.78851978e+02  1.02329299e+09 -1.17503161e+00  1.02329299e+09 -7.03685591e+01  1.02329299e+09  2.18398012e+00 
 1.04712855e+09  2.18402156e+00  1.04712855e+09  2.18399495e+00  1.04712855e+09  1.78808424e+02  1.04712855e+09 -1.21921467e+00  1.04712855e+09 -7.01685397e+01  1.04712855e+09  2.18400800e+00 
 1.07151931e+09  2.18404366e+00  1.07151931e+09  2.18401576e+00  1.07151931e+09  1.78764237e+02  1.07151931e+09 -1.26404523e+00  1.07151931e+09 -6.99685273e+01  1.07151931e+09  2.18402945e+00 
 1.09647820e+09  2.18405941e+00  1.09647820e+09  2.18403015e+00  1.09647820e+09  1.78719394e+02  1.09647820e+09 -1.30954688e+00  1.09647820e+09 -6.97685220e+01  1.09647820e+09  2.18404450e+00 
 1.12201845e+09  2.18406882e+00  1.12201845e+09  2.18403814e+00  1.12201845e+09  1.78673872e+02  1.12201845e+09 -1.35574362e+00  1.12201845e+09 -6.95685238e+01  1.12201845e+09  2.18405319e+00 
 1.14815362e+09  2.18407192e+00  1.14815362e+09  2.18403975e+00  1.14815362e+09  1.78627645e+02  1.14815362e+09 -1.40265978e+00  1.14815362e+09 -6.93685326e+01  1.14815362e+09  2.18405553e+00 
 1.17489755e+09  2.18406872e+00  1.17489755e+09  2.18403499e+00  1.17489755e+09  1.78580691e+02  1.17489755e+09 -1.45032010e+00  1.17489755e+09 -6.91685484e+01  1.17489755e+09  2.18405154e+00 
 1.20226443e+09  2.18405921e+00  1.20226443e+09  2.18402385e+00  1.20226443e+09  1.78532983e+02  1.20226443e+09 -1.49874970e+00  1.20226443e+09 -6.89685713e+01  1.20226443e+09  2.18404120e+00 
 1.23026877e+09  2.18404337e+00  1.23026877e+09  2.18400630e+00  1.23026877e+09  1.78484498e+02  1.23026877e+09 -1.54797413e+00  1.23026877e+09 -6.87686014e+01  1.23026877e+09  2.18402449e+00 
 1.25892541e+09  2.18402117e+00  1.25892541e+09  2.18398231e+00  1.25892541e+09  1.78435209e+02  1.25892541e+09 -1.59801935e+00  1.25892541e+09 -6.85686387e+01  1.25892541e+09  2.18400137e+00 
