 1.50000000e-01 -3.65576318e-01  1.50000000e-01 -4.75144584e-02 
 1.65000000e-01 -4.01304491e-01  1.65000000e-01 -4.75109121e-02 
 1.80000000e-01 -4.36781574e-01  1.80000000e-01 -4.75070746e-02 
 1.95000000e-01 -4.71977844e-01  1.95000000e-01 -4.75029588e-02 
 2.10000000e-01 -5.06861450e-01  2.10000000e-01 -4.74985785e-02 
 2.25000000e-01 -5.41443179e-01  2.25000000e-01 -4.74939392e-02 
 2.40000000e-01 -5.75595701e-01  2.40000000e-01 -4.74890726e-02 
 2.55000000e-01 -6.09322985e-01  2.55000000e-01 -4.74839820e-02 
 2.70000000e-01 -6.42580328e-01  2.70000000e-01 -4.74786723e-02 
 2.85000000e-01 -6.75317901e-01  2.85000000e-01 -4.74731320e-02 
 3.00000000e-01 -7.07479212e-01  3.00000000e-01 -4.74673156e-02 
 3.15000000e-01 -7.38998897e-01  3.15000000e-01 -4.74611120e-02 
 3.30000000e-01 -7.69800148e-01  3.30000000e-01 -4.74543024e-02 
 3.45000000e-01 -7.99793512e-01  3.45000000e-01 -4.74465324e-02 
 3.60000000e-01 -8.28880179e-01  3.60000000e-01 -4.74373524e-02 
 3.75000000e-01 -8.56960330e-01  3.75000000e-01 -4.74263513e-02 
 3.90000000e-01 -8.83940875e-01  3.90000000e-01 -4.74133060e-02 
 4.05000000e-01 -9.09736578e-01  4.05000000e-01 -4.73982444e-02 
 4.20000000e-01 -9.34265712e-01  4.20000000e-01 -4.73814101e-02 
 4.35000000e-01 -9.57440113e-01  4.35000000e-01 -4.73631951e-02 
 4.50000000e-01 -9.79189761e-01  4.50000000e-01 -4.73440467e-02 
 4.65000000e-01 -9.99413238e-01  4.65000000e-01 -4.73244720e-02 
 4.80000000e-01 -1.01803404e+00  4.80000000e-01 -4.73049551e-02 
 4.95000000e-01 -1.03498033e+00  4.95000000e-01 -4.72859622e-02 
 5.10000000e-01 -1.05021182e+00  5.10000000e-01 -4.72678973e-02 
 5.25000000e-01 -1.06370129e+00  5.25000000e-01 -4.72511204e-02 
 5.40000000e-01 -1.07547258e+00  5.40000000e-01 -4.72358872e-02 
 5.55000000e-01 -1.08558138e+00  5.55000000e-01 -4.72223711e-02 
 5.70000000e-01 -1.09412649e+00  5.70000000e-01 -4.72106410e-02 
 5.85000000e-01 -1.10123789e+00  5.85000000e-01 -4.72006779e-02 
 6.00000000e-01 -1.10707094e+00  6.00000000e-01 -4.71923842e-02 
 6.15000000e-01 -1.11179240e+00  6.15000000e-01 -4.71856082e-02 
 6.30000000e-01 -1.11556986e+00  6.30000000e-01 -4.71801656e-02 
 6.45000000e-01 -1.11856206e+00  6.45000000e-01 -4.71758624e-02 
 6.60000000e-01 -1.12091265e+00  6.60000000e-01 -4.71725093e-02 
 6.75000000e-01 -1.12274679e+00  6.75000000e-01 -4.71699332e-02 
 6.90000000e-01 -1.12417033e+00  6.90000000e-01 -4.71679825e-02 
 7.05000000e-01 -1.12527063e+00  7.05000000e-01 -4.71665289e-02 
 7.20000000e-01 -1.12611849e+00  7.20000000e-01 -4.71654663e-02 
 7.35000000e-01 -1.12677040e+00  7.35000000e-01 -4.71647090e-02 
 7.50000000e-01 -1.12727094e+00  7.50000000e-01 -4.71641885e-02 
 7.65000000e-01 -1.12765500e+00  7.65000000e-01 -4.71638508e-02 
 7.80000000e-01 -1.12794966e+00  7.80000000e-01 -4.71636539e-02 
 7.95000000e-01 -1.12817587e+00  7.95000000e-01 -4.71635649e-02 
 8.10000000e-01 -1.12834976e+00  8.10000000e-01 -4.71635587e-02 
 8.25000000e-01 -1.12848370e+00  8.25000000e-01 -4.71636156e-02 
 8.40000000e-01 -1.12858717e+00  8.40000000e-01 -4.71637210e-02 
 8.55000000e-01 -1.12866741e+00  8.55000000e-01 -4.71638631e-02 
 8.70000000e-01 -1.12872997e+00  8.70000000e-01 -4.71640333e-02 
 8.85000000e-01 -1.12877905e+00  8.85000000e-01 -4.71642250e-02 
 9.00000000e-01 -1.12881788e+00  9.00000000e-01 -4.71644328e-02 
